source_id,source_name,source_type,relation,target_id,target_name,target_type,weight
HER_01854,甘草,HER,HAS_EFFECT,EFF_01267,凉血止血,EFF,3
HER_01854,甘草,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,4
HER_01959,通草,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01959,通草,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,3
HER_02065,藕节,HER,HAS_EFFECT,EFF_01261,止血,EFF,3
HER_02065,藕节,HER,HAS_EFFECT,EFF_01253,清热,EFF,4
HER_02065,藕节,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_01871,赤芍,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01869,大黄,HER,HAS_EFFECT,EFF_01261,止血,EFF,4
HER_02003,蒲黄,HER,HAS_EFFECT,EFF_01261,止血,EFF,3
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01261,止血,EFF,4
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_02033,小蓟,HER,RELIEVES,SYM_03436,便秘,SYM,2
PRE_02556,二至丸,PRE,CONTAINS,HER_01928,阿胶,HER,2
PRE_02556,二至丸,PRE,CONTAINS,HER_01885,牡丹皮,HER,3
PRE_02556,二至丸,PRE,CONTAINS,HER_01855,茯苓,HER,4
PRE_02556,二至丸,PRE,CONTAINS,HER_01884,山药,HER,4
PRE_02556,二至丸,PRE,CONTAINS,HER_01873,泽泻,HER,3
PRE_02556,二至丸,PRE,CONTAINS,HER_01982,女贞子,HER,5
PRE_02556,二至丸,PRE,CONTAINS,HER_01919,山茱萸,HER,4
PRE_02556,二至丸,PRE,CONTAINS,HER_02068,龟甲,HER,2
PRE_02556,二至丸,PRE,CONTAINS,HER_02056,旱莲草,HER,3
PRE_02556,二至丸,PRE,CONTAINS,HER_02011,续断,HER,2
PRE_02545,知柏地黄汤,PRE,CONTAINS,HER_01928,阿胶,HER,3
PRE_02545,知柏地黄汤,PRE,CONTAINS,HER_02056,旱莲草,HER,2
HER_01928,阿胶,HER,HAS_EFFECT,EFF_01261,止血,EFF,5
HER_01885,牡丹皮,HER,HAS_EFFECT,EFF_01261,止血,EFF,6
HER_01885,牡丹皮,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,2
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01261,止血,EFF,6
HER_01884,山药,HER,HAS_EFFECT,EFF_01261,止血,EFF,9
HER_01884,山药,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,3
HER_01873,泽泻,HER,HAS_EFFECT,EFF_01261,止血,EFF,4
HER_01873,泽泻,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,4
HER_01982,女贞子,HER,HAS_EFFECT,EFF_01261,止血,EFF,3
HER_01982,女贞子,HER,HAS_EFFECT,EFF_01271,滋阴清热,EFF,2
HER_01919,山茱萸,HER,HAS_EFFECT,EFF_01261,止血,EFF,6
HER_01919,山茱萸,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,2
HER_01906,滑石,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01906,滑石,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,2
HER_01906,滑石,HER,HAS_EFFECT,EFF_01271,滋阴清热,EFF,2
HER_02068,龟甲,HER,HAS_EFFECT,EFF_01261,止血,EFF,4
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,2
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_02011,续断,HER,HAS_EFFECT,EFF_01261,止血,EFF,3
HER_02011,续断,HER,HAS_EFFECT,EFF_01271,滋阴清热,EFF,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01872,栀子,HER,6
PRE_02544,玄明粉,PRE,CONTAINS,HER_01854,甘草,HER,4
PRE_02544,玄明粉,PRE,CONTAINS,HER_01911,生地黄,HER,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01959,通草,HER,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01902,车前子,HER,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01858,黄芩,HER,6
PRE_02544,玄明粉,PRE,CONTAINS,HER_02024,姜半夏,HER,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01906,滑石,HER,3
PRE_02544,玄明粉,PRE,CONTAINS,HER_01887,枳实,HER,6
PRE_02544,玄明粉,PRE,CONTAINS,HER_02032,乌药,HER,2
PRE_02539,八正散,PRE,CONTAINS,HER_01963,白茅根,HER,2
PRE_02539,八正散,PRE,CONTAINS,HER_01872,栀子,HER,3
PRE_02539,八正散,PRE,CONTAINS,HER_01854,甘草,HER,3
PRE_02539,八正散,PRE,CONTAINS,HER_01959,通草,HER,2
PRE_02539,八正散,PRE,CONTAINS,HER_01902,车前子,HER,3
PRE_02539,八正散,PRE,CONTAINS,HER_02024,姜半夏,HER,2
PRE_02539,八正散,PRE,CONTAINS,HER_01869,大黄,HER,3
PRE_02539,八正散,PRE,CONTAINS,HER_02097,瞿麦,HER,3
PRE_02539,八正散,PRE,CONTAINS,HER_01906,滑石,HER,3
PRE_02539,八正散,PRE,CONTAINS,HER_01887,枳实,HER,2
HER_01872,栀子,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_01854,甘草,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_01902,车前子,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_01902,车前子,HER,HAS_EFFECT,EFF_01267,凉血止血,EFF,2
HER_01902,车前子,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_01858,黄芩,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_01858,黄芩,HER,HAS_EFFECT,EFF_01267,凉血止血,EFF,2
HER_01858,黄芩,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_01869,大黄,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,3
HER_02097,瞿麦,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_02097,瞿麦,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_01906,滑石,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_01906,滑石,HER,HAS_EFFECT,EFF_01267,凉血止血,EFF,2
HER_01906,滑石,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_01887,枳实,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_01887,枳实,HER,HAS_EFFECT,EFF_01308,通腑泻热,EFF,2
HER_01872,栀子,HER,RELIEVES,SYM_03486,呕恶,SYM,2
HER_01854,甘草,HER,RELIEVES,SYM_03486,呕恶,SYM,2
HER_01959,通草,HER,RELIEVES,SYM_03486,呕恶,SYM,2
HER_01858,黄芩,HER,RELIEVES,SYM_03486,呕恶,SYM,4
HER_01869,大黄,HER,RELIEVES,SYM_03486,呕恶,SYM,2
HER_01906,滑石,HER,RELIEVES,SYM_03486,呕恶,SYM,3
HER_01887,枳实,HER,RELIEVES,SYM_03486,呕恶,SYM,2
HER_02084,石韦,HER,HAS_EFFECT,EFF_01253,清热,EFF,3
HER_02097,瞿麦,HER,HAS_EFFECT,EFF_01253,清热,EFF,4
HER_02128,海金沙,HER,HAS_EFFECT,EFF_01253,清热,EFF,2
HER_02161,金钱草,HER,HAS_EFFECT,EFF_01253,清热,EFF,2
HER_01856,当归,HER,HAS_EFFECT,EFF_01302,清利湿热,EFF,2
HER_02122,冬葵子,HER,HAS_EFFECT,EFF_01253,清热,EFF,2
HER_01889,黄柏,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01889,黄柏,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_01889,黄柏,HER,RELIEVES,SYM_03407,发热,SYM,2
HER_01862,黄芪,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_02084,石韦,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_02097,瞿麦,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_02097,瞿麦,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_01887,枳实,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01887,枳实,HER,RELIEVES,SYM_03407,发热,SYM,3
HER_01854,甘草,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01854,甘草,HER,RELIEVES,SYM_03635,腹胀满,SYM,5
HER_01854,甘草,HER,RELIEVES,SYM_03407,发热,SYM,7
HER_01872,栀子,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01872,栀子,HER,RELIEVES,SYM_03635,腹胀满,SYM,4
HER_01872,栀子,HER,RELIEVES,SYM_03407,发热,SYM,6
HER_01879,党参,HER,RELIEVES,SYM_03407,发热,SYM,2
HER_01856,当归,HER,RELIEVES,SYM_03407,发热,SYM,2
HER_01869,大黄,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01869,大黄,HER,RELIEVES,SYM_03635,腹胀满,SYM,4
HER_01869,大黄,HER,RELIEVES,SYM_03407,发热,SYM,5
HER_01906,滑石,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01906,滑石,HER,RELIEVES,SYM_03635,腹胀满,SYM,4
HER_01906,滑石,HER,RELIEVES,SYM_03407,发热,SYM,3
HER_01933,蒲公英,HER,RELIEVES,SYM_03463,苔黄腻,SYM,2
HER_01933,蒲公英,HER,RELIEVES,SYM_03635,腹胀满,SYM,4
HER_01989,鸡内金,HER,RELIEVES,SYM_03407,发热,SYM,2
PRE_02663,橘皮,PRE,CONTAINS,HER_01874,枳壳,HER,2
HER_01897,红花,HER,HAS_EFFECT,EFF_01318,活血止痛,EFF,3
HER_01888,牛膝,HER,HAS_EFFECT,EFF_01318,活血止痛,EFF,3
HER_01888,牛膝,HER,HAS_EFFECT,EFF_01284,行气止痛,EFF,3
HER_01906,滑石,HER,HAS_EFFECT,EFF_01318,活血止痛,EFF,2
HER_01871,赤芍,HER,HAS_EFFECT,EFF_01318,活血止痛,EFF,3
HER_01871,赤芍,HER,HAS_EFFECT,EFF_01284,行气止痛,EFF,3
HER_01871,赤芍,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_01957,沉香,HER,RELIEVES,SYM_03635,腹胀满,SYM,3
HER_01907,熟地黄,HER,HAS_EFFECT,EFF_01264,补血,EFF,3
HER_01922,升麻,HER,HAS_EFFECT,EFF_01264,补血,EFF,2
HER_01983,杜仲,HER,HAS_EFFECT,EFF_01264,补血,EFF,2
HER_01925,枸杞子,HER,HAS_EFFECT,EFF_01264,补血,EFF,2
HER_01863,人参,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01901,木,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01856,当归,HER,RELIEVES,SYM_03470,小便不利,SYM,3
HER_01906,滑石,HER,RELIEVES,SYM_03470,小便不利,SYM,2
PRE_02593,海金沙散,PRE,CONTAINS,HER_02128,海金沙,HER,3
PRE_02645,八物汤,PRE,CONTAINS,HER_01917,山栀,HER,2
PRE_02645,八物汤,PRE,CONTAINS,HER_01888,牛膝,HER,2
PRE_02645,八物汤,PRE,CONTAINS,HER_01858,黄芩,HER,2
PRE_02483,四物汤,PRE,CONTAINS,HER_01895,丹皮,HER,2
PRE_02487,龙胆泻肝汤,PRE,CONTAINS,HER_01902,车前子,HER,7
PRE_02487,龙胆泻肝汤,PRE,CONTAINS,HER_01889,黄柏,HER,4
PRE_02487,龙胆泻肝汤,PRE,CONTAINS,HER_01986,肉苁蓉,HER,2
PRE_02487,龙胆泻肝汤,PRE,CONTAINS,HER_02003,蒲黄,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01902,车前子,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01889,黄柏,HER,3
PRE_02503,地黄汤,PRE,CONTAINS,HER_01986,肉苁蓉,HER,3
PRE_02503,地黄汤,PRE,CONTAINS,HER_02003,蒲黄,HER,3
PRE_02479,补中益气汤,PRE,CONTAINS,HER_01873,泽泻,HER,2
PRE_02479,补中益气汤,PRE,CONTAINS,HER_02087,覆盆子,HER,2
HER_01857,白术,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01859,柴胡,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01922,升麻,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01873,泽泻,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01864,陈皮,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01312,化气行水,EFF,2
HER_01855,茯苓,HER,RELIEVES,SYM_03470,小便不利,SYM,3
HER_01873,泽泻,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01912,肉桂,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01959,通草,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01902,车前子,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01930,猪苓,HER,RELIEVES,SYM_03470,小便不利,SYM,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01897,红花,HER,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01877,桃仁,HER,3
PRE_02544,玄明粉,PRE,CONTAINS,HER_01856,当归,HER,2
PRE_02544,玄明粉,PRE,CONTAINS,HER_01912,肉桂,HER,2
HER_01877,桃仁,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01877,桃仁,HER,HAS_EFFECT,EFF_01318,活血止痛,EFF,2
HER_01888,牛膝,HER,HAS_EFFECT,EFF_01261,止血,EFF,3
HER_01910,牡蛎,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01856,当归,HER,HAS_EFFECT,EFF_01318,活血止痛,EFF,2
HER_01912,肉桂,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,2
HER_01945,夏枯草,HER,HAS_EFFECT,EFF_01275,祛湿,EFF,2
HER_01877,桃仁,HER,RELIEVES,SYM_03470,小便不利,SYM,2
HER_01888,牛膝,HER,RELIEVES,SYM_03470,小便不利,SYM,2
CAU_00008,脉浮,CAU,CAUSES,SYM_03409,头痛,SYM,24
HER_01965,桑叶,HER,HAS_EFFECT,EFF_01253,清热,EFF,5
HER_01991,桑白皮,HER,HAS_EFFECT,EFF_01253,清热,EFF,2
HER_01882,桔梗,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_01965,桑叶,HER,RELIEVES,SYM_03409,头痛,SYM,5
HER_01870,杏仁,HER,RELIEVES,SYM_03409,头痛,SYM,6
PRE_02562,济生肾气丸,PRE,CONTAINS,HER_01888,牛膝,HER,4
PRE_02562,济生肾气丸,PRE,CONTAINS,HER_01912,肉桂,HER,5
HER_01875,附子,HER,HAS_EFFECT,EFF_01276,温肾,EFF,4
HER_01907,熟地黄,HER,HAS_EFFECT,EFF_01276,温肾,EFF,2
HER_01888,牛膝,HER,HAS_EFFECT,EFF_01255,益气,EFF,3
HER_01983,杜仲,HER,HAS_EFFECT,EFF_01276,温肾,EFF,3
HER_01884,山药,HER,HAS_EFFECT,EFF_01276,温肾,EFF,4
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01276,温肾,EFF,4
HER_01873,泽泻,HER,HAS_EFFECT,EFF_01276,温肾,EFF,2
HER_01919,山茱萸,HER,HAS_EFFECT,EFF_01276,温肾,EFF,2
HER_01912,肉桂,HER,HAS_EFFECT,EFF_01276,温肾,EFF,3
HER_01912,肉桂,HER,HAS_EFFECT,EFF_01256,补肾,EFF,4
HER_02147,仙茅,HER,HAS_EFFECT,EFF_01256,补肾,EFF,2
HER_02011,续断,HER,HAS_EFFECT,EFF_01276,温肾,EFF,2
HER_02011,续断,HER,HAS_EFFECT,EFF_01255,益气,EFF,2
HER_02011,续断,HER,HAS_EFFECT,EFF_01256,补肾,EFF,3
HER_01875,附子,HER,RELIEVES,SYM_03492,尿少,SYM,2
HER_01983,杜仲,HER,RELIEVES,SYM_03458,恶心呕吐,SYM,2
HER_01884,山药,HER,RELIEVES,SYM_03458,恶心呕吐,SYM,2
HER_01919,山茱萸,HER,RELIEVES,SYM_03458,恶心呕吐,SYM,2
PRE_02480,苍术,PRE,CONTAINS,HER_01952,姜汁,HER,2
PRE_02480,苍术,PRE,CONTAINS,HER_01916,竹茹,HER,3
PRE_02480,苍术,PRE,CONTAINS,HER_01902,车前子,HER,5
PRE_02480,苍术,PRE,CONTAINS,HER_01933,蒲公英,HER,3
PRE_02480,苍术,PRE,CONTAINS,HER_02024,姜半夏,HER,6
PRE_02480,苍术,PRE,CONTAINS,HER_01906,滑石,HER,5
PRE_02539,八正散,PRE,CONTAINS,HER_01952,姜汁,HER,2
HER_01902,车前子,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_01933,蒲公英,HER,RELIEVES,SYM_03458,恶心呕吐,SYM,2
HER_01931,石菖蒲,HER,RELIEVES,SYM_03635,腹胀满,SYM,2
HER_01931,石菖蒲,HER,RELIEVES,SYM_03458,恶心呕吐,SYM,2
HER_01906,滑石,HER,RELIEVES,SYM_03458,恶心呕吐,SYM,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01896,玄参,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01913,沙参,HER,3
PRE_02503,地黄汤,PRE,CONTAINS,HER_01862,黄芪,HER,5
PRE_02503,地黄汤,PRE,CONTAINS,HER_01884,山药,HER,4
PRE_02503,地黄汤,PRE,CONTAINS,HER_01919,山茱萸,HER,6
PRE_02503,地黄汤,PRE,CONTAINS,HER_01911,生地黄,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_02008,参芪,HER,5
PRE_02503,地黄汤,PRE,CONTAINS,HER_01951,太子参,HER,2
HER_01857,白术,HER,HAS_EFFECT,EFF_01261,止血,EFF,4
HER_02052,麦冬五味子,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,3
HER_01896,玄参,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01896,玄参,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,5
HER_01862,黄芪,HER,HAS_EFFECT,EFF_01261,止血,EFF,3
HER_01895,丹皮,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01873,泽泻,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,3
HER_01879,党参,HER,HAS_EFFECT,EFF_01261,止血,EFF,2
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,5
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01262,健脾益气,EFF,2
HER_02008,参芪,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,4
HER_01913,沙参,HER,RELIEVES,SYM_03408,舌红,SYM,2
HER_01856,当归,HER,HAS_EFFECT,EFF_01287,益肾,EFF,3
HER_02087,覆盆子,HER,HAS_EFFECT,EFF_01255,益气,EFF,2
HER_02003,蒲黄,HER,HAS_EFFECT,EFF_01255,益气,EFF,2
HER_01880,桂枝,HER,RELIEVES,SYM_03449,便溏,SYM,3
HER_01998,炮姜,HER,RELIEVES,SYM_03449,便溏,SYM,2
HER_01859,柴胡,HER,RELIEVES,SYM_03449,便溏,SYM,3
HER_01879,党参,HER,RELIEVES,SYM_03449,便溏,SYM,6
PRE_02517,银翘散,PRE,CONTAINS,HER_01914,贝母,HER,2
PRE_02517,银翘散,PRE,CONTAINS,HER_01895,丹皮,HER,2
PRE_02517,银翘散,PRE,CONTAINS,HER_01995,射干,HER,2
PRE_02517,银翘散,PRE,CONTAINS,HER_01881,石膏,HER,5
PRE_02517,银翘散,PRE,CONTAINS,HER_02045,板蓝根,HER,2
PRE_02517,银翘散,PRE,CONTAINS,HER_01993,银花,HER,2
PRE_02517,银翘散,PRE,CONTAINS,HER_01878,知母,HER,2
PRE_02517,银翘散,PRE,CONTAINS,HER_01870,杏仁,HER,4
HER_01914,贝母,HER,HAS_EFFECT,EFF_01267,凉血止血,EFF,2
HER_01993,银花,HER,HAS_EFFECT,EFF_01253,清热,EFF,4
HER_02104,侧柏叶,HER,HAS_EFFECT,EFF_01267,凉血止血,EFF,2
HER_02104,侧柏叶,HER,HAS_EFFECT,EFF_01253,清热,EFF,2
HER_01896,玄参,HER,RELIEVES,SYM_03577,鼻衄,SYM,2
HER_01865,连翘,HER,RELIEVES,SYM_03577,鼻衄,SYM,2
HER_01871,赤芍,HER,RELIEVES,SYM_03577,鼻衄,SYM,2
HER_01878,知母,HER,RELIEVES,SYM_03577,鼻衄,SYM,2
PRE_02646,六味地黄汤,PRE,CONTAINS,HER_01982,女贞子,HER,2
PRE_02556,二至丸,PRE,CONTAINS,HER_01896,玄参,HER,3
PRE_02556,二至丸,PRE,CONTAINS,HER_01983,杜仲,HER,2
PRE_02556,二至丸,PRE,CONTAINS,HER_01867,麦冬,HER,3
HER_01896,玄参,HER,HAS_EFFECT,EFF_01274,滋阴降火,EFF,4
HER_01895,丹皮,HER,HAS_EFFECT,EFF_01274,滋阴降火,EFF,2
HER_01982,女贞子,HER,HAS_EFFECT,EFF_01274,滋阴降火,EFF,2
HER_01867,麦冬,HER,HAS_EFFECT,EFF_01274,滋阴降火,EFF,4
HER_01967,益母草,HER,HAS_EFFECT,EFF_01253,清热,EFF,4
HER_01953,芦根,HER,RELIEVES,SYM_03444,大便秘结,SYM,3
HER_01896,玄参,HER,RELIEVES,SYM_03429,腹胀,SYM,2
HER_01899,苡仁,HER,RELIEVES,SYM_03429,腹胀,SYM,7
HER_01873,泽泻,HER,RELIEVES,SYM_03429,腹胀,SYM,3
HER_01887,枳实,HER,RELIEVES,SYM_03429,腹胀,SYM,5
HER_01886,丹参,HER,RELIEVES,SYM_03444,大便秘结,SYM,4
HER_01886,丹参,HER,RELIEVES,SYM_03429,腹胀,SYM,4
HER_01857,白术,HER,RELIEVES,SYM_03429,腹胀,SYM,9
HER_01961,淡竹叶,HER,RELIEVES,SYM_03444,大便秘结,SYM,4
HER_01872,栀子,HER,RELIEVES,SYM_03429,腹胀,SYM,5
HER_01967,益母草,HER,RELIEVES,SYM_03429,腹胀,SYM,3
HER_01869,大黄,HER,RELIEVES,SYM_03429,腹胀,SYM,4
HER_01906,滑石,HER,RELIEVES,SYM_03444,大便秘结,SYM,2
HER_01906,滑石,HER,RELIEVES,SYM_03429,腹胀,SYM,3
HER_01884,山药,HER,RELIEVES,SYM_03444,大便秘结,SYM,4
HER_01884,山药,HER,RELIEVES,SYM_03429,腹胀,SYM,3
HER_01930,猪苓,HER,RELIEVES,SYM_03429,腹胀,SYM,2
PRE_02487,龙胆泻肝汤,PRE,CONTAINS,HER_01895,丹皮,HER,6
PRE_02505,生脉散,PRE,CONTAINS,HER_01863,人参,HER,4
PRE_02505,生脉散,PRE,CONTAINS,HER_01885,牡丹皮,HER,3
PRE_02505,生脉散,PRE,CONTAINS,HER_01873,泽泻,HER,2
PRE_02505,生脉散,PRE,CONTAINS,HER_01919,山茱萸,HER,3
PRE_02505,生脉散,PRE,CONTAINS,HER_01856,当归,HER,3
PRE_02505,生脉散,PRE,CONTAINS,HER_02008,参芪,HER,2
PRE_02535,金匮肾气丸,PRE,CONTAINS,HER_01907,熟地黄,HER,2
PRE_02535,金匮肾气丸,PRE,CONTAINS,HER_01885,牡丹皮,HER,2
PRE_02535,金匮肾气丸,PRE,CONTAINS,HER_01873,泽泻,HER,4
PRE_02535,金匮肾气丸,PRE,CONTAINS,HER_01856,当归,HER,2
PRE_02535,金匮肾气丸,PRE,CONTAINS,HER_01864,陈皮,HER,2
PRE_02511,知柏地黄丸,PRE,CONTAINS,HER_01862,黄芪,HER,2
PRE_02511,知柏地黄丸,PRE,CONTAINS,HER_01864,陈皮,HER,2
PRE_02511,知柏地黄丸,PRE,CONTAINS,HER_02008,参芪,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01907,熟地黄,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01885,牡丹皮,HER,4
PRE_02503,地黄汤,PRE,CONTAINS,HER_01925,枸杞子,HER,2
PRE_02503,地黄汤,PRE,CONTAINS,HER_01856,当归,HER,3
PRE_02509,玉女煎,PRE,CONTAINS,HER_01863,人参,HER,2
PRE_02509,玉女煎,PRE,CONTAINS,HER_01862,黄芪,HER,2
PRE_02509,玉女煎,PRE,CONTAINS,HER_01855,茯苓,HER,2
PRE_02511,知柏地黄丸,PRE,TREATS,SYM_03449,便溏,SYM,2
PRE_02511,知柏地黄丸,PRE,TREATS,SYM_03438,盗汗,SYM,2
PRE_02503,地黄汤,PRE,TREATS,SYM_03449,便溏,SYM,2
PRE_02503,地黄汤,PRE,TREATS,SYM_03438,盗汗,SYM,2
HER_02112,紫河,HER,HAS_EFFECT,EFF_01254,健脾,EFF,2
HER_01863,人参,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,2
HER_01863,人参,HER,HAS_EFFECT,EFF_01254,健脾,EFF,6
HER_01885,牡丹皮,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,3
HER_01856,当归,HER,HAS_EFFECT,EFF_01266,益气养阴,EFF,3
HER_01907,熟地黄,HER,RELIEVES,SYM_03449,便溏,SYM,2
HER_01907,熟地黄,HER,RELIEVES,SYM_03438,盗汗,SYM,3
HER_01863,人参,HER,RELIEVES,SYM_03449,便溏,SYM,2
HER_01884,山药,HER,RELIEVES,SYM_03438,盗汗,SYM,3
HER_01873,泽泻,HER,RELIEVES,SYM_03449,便溏,SYM,2
HER_01873,泽泻,HER,RELIEVES,SYM_03497,面色少华,SYM,2
HER_01873,泽泻,HER,RELIEVES,SYM_03438,盗汗,SYM,4
HER_01919,山茱萸,HER,RELIEVES,SYM_03449,便溏,SYM,3
HER_01925,枸杞子,HER,RELIEVES,SYM_03449,便溏,SYM,2
HER_02008,参芪,HER,RELIEVES,SYM_03449,便溏,SYM,2
PRE_02562,济生肾气丸,PRE,CONTAINS,HER_01885,牡丹皮,HER,3
PRE_02562,济生肾气丸,PRE,CONTAINS,HER_01911,生地黄,HER,2
PRE_02486,理中汤,PRE,CONTAINS,HER_01875,附子,HER,3
PRE_02486,理中汤,PRE,CONTAINS,HER_01885,牡丹皮,HER,2
PRE_02486,理中汤,PRE,CONTAINS,HER_01884,山药,HER,2
PRE_02486,理中汤,PRE,CONTAINS,HER_01873,泽泻,HER,2
PRE_02486,理中汤,PRE,CONTAINS,HER_01919,山茱萸,HER,2
PRE_02486,理中汤,PRE,CONTAINS,HER_01912,肉桂,HER,2
PRE_02516,玉屏风散,PRE,CONTAINS,HER_01939,山楂,HER,3
PRE_02516,玉屏风散,PRE,CONTAINS,HER_01938,菟丝子,HER,3
PRE_02516,玉屏风散,PRE,CONTAINS,HER_01899,苡仁,HER,5
PRE_02516,玉屏风散,PRE,CONTAINS,HER_01912,肉桂,HER,3
PRE_02481,六君子汤,PRE,CONTAINS,HER_01939,山楂,HER,2
PRE_02481,六君子汤,PRE,CONTAINS,HER_01975,麦芽,HER,2
PRE_02481,六君子汤,PRE,CONTAINS,HER_01912,肉桂,HER,2
HER_01857,白术,HER,HAS_EFFECT,EFF_01346,益气固表,EFF,3
HER_01938,菟丝子,HER,HAS_EFFECT,EFF_01255,益气,EFF,4
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01346,益气固表,EFF,2
HER_01879,党参,HER,HAS_EFFECT,EFF_01346,益气固表,EFF,2
PRE_02489,六味地黄丸,PRE,CONTAINS,HER_02096,煅龙骨,HER,2
PRE_02489,六味地黄丸,PRE,TREATS,SYM_03438,盗汗,SYM,2
PRE_02503,地黄汤,PRE,TREATS,SYM_03409,头痛,SYM,2
