id,source_term,type,pinyin,label,curated_gloss
SYM_06378,易自汗出,SYM,Yizihanchu,Yizihanchu,False
SYM_06379,昼夜引饮,SYM,Zhouyeyin Yin,Zhouyeyin Yin,False
SYM_06380,昼少精神,SYM,Zhoushaojingshen,Zhoushaojingshen,False
SYM_06381,晕厥,SYM,Yunjue,Yunjue,False
SYM_06382,晦暗不泽,SYM,Huianbuze,Huianbuze,False
SYM_06383,晦黯不泽,SYM,Huianbuze,Huianbuze,False
SYM_06384,智力较差,SYM,Zhilijiaocha,Zhilijiaocha,False
SYM_06385,智力迟钝,SYM,Zhilichidun,Zhilichidun,False
SYM_06386,智能低下,SYM,Zhinengdixia,Zhinengdixia,False
SYM_06387,智能减退,SYM,Zhinengjiantui,Zhinengjiantui,False
SYM_06388,暑疖,SYM,Shujie,Shujie,False
SYM_06389,暗紫,SYM,Anzi,Anzi,False
SYM_06390,暴吐,SYM,Baotu,Baotu,False
SYM_06391,暴喘,SYM,Baochuan,Baochuan,False
SYM_06392,暴怒伤肝,SYM,Baonushanggan,Baonushanggan,False
SYM_06393,月事不来#zz*[@]经水不通,SYM,Yueshibulai#zz*[@]jingshuibutong,Yueshibulai#zz*[@]jingshuibutong,False
SYM_06394,月事衰少不来也,SYM,Yueshishuaishaobulaiye,Yueshishuaishaobulaiye,False
SYM_06395,月经初潮偏迟,SYM,Yuejingchuchaopianchi,Yuejingchuchaopianchi,False
SYM_06396,月经周期延后,SYM,Yuejingzhouqiyanhou,Yuejingzhouqiyanhou,False
SYM_06397,月经将行作痛,SYM,Yuejingjiangxingzuotong,Yuejingjiangxingzuotong,False
SYM_06398,月经推迟,SYM,Yuejingtuichi,Yuejingtuichi,False
SYM_06399,月经提前,SYM,Yuejingtiqian,Yuejingtiqian,False
SYM_06400,月经量少或闭经,SYM,Yuejingliangshaohuobijing,Yuejingliangshaohuobijing,False
SYM_06401,月经量稍多,SYM,Yuejingliangshaoduo,Yuejingliangshaoduo,False
SYM_06402,有呃逆反酸,SYM,Youenifansuan,Youenifansuan,False
SYM_06403,有块耕起,SYM,Youkuaigengqi,Youkuaigengqi,False
SYM_06404,有寒冷感,SYM,Youhanlenggan,Youhanlenggan,False
SYM_06405,有少许分泌物附着,SYM,Youshaoxufenmiwufuzhuo,Youshaoxufenmiwufuzhuo,False
SYM_06406,有少许脓痂或鳞屑样干痂,SYM,Youshaoxunongjiahuolinxieyangganjia,Youshaoxunongjiahuolinxieyangganjia,False
SYM_06407,有少量浊粘泪液自泪窍溢出,SYM,Youshaoliangzhuozhanleiyezileiqiaoyichu,Youshaoliangzhuozhanleiyezileiqiaoyichu,False
SYM_06408,有少量渗液,SYM,Youshaoliangshenye,Youshaoliangshenye,False
SYM_06409,有抓痕,SYM,Youzhuahen,Youzhuahen,False
SYM_06410,有抓痕及结痂,SYM,Youzhuahenjijiejia,Youzhuahenjijiejia,False
SYM_06411,有时而痛,SYM,Youshiertong,Youshiertong,False
SYM_06412,有暗斑,SYM,Youanban,Youanban,False
SYM_06413,有汗不解,SYM,Youhanbujie,Youhanbujie,False
SYM_06414,有汗恶风,SYM,Youhanefeng,Youhanefeng,False
SYM_06415,有汗无热,SYM,Youhanwure,Youhanwure,False
SYM_06416,有湿麻痹,SYM,Youshimabi,Youshimabi,False
SYM_06417,有灰白]色菌鞘围绕,SYM,Youhuibai]sejunqiaoweirao,Youhuibai]sejunqiaoweirao,False
SYM_06418,有窒息感,SYM,Youzhixigan,Youzhixigan,False
SYM_06419,有红斑暗滞,SYM,Youhongbananzhi,Youhongbananzhi,False
SYM_06420,有耳内流脓,SYM,Youerneiliunong,Youerneiliunong,False
SYM_06421,有肠鸣,SYM,Youchangming,Youchangming,False
SYM_06422,有臭味,SYM,Youchouwei,Youchouwei,False
SYM_06423,有蟹爪纹,SYM,Youxiezhaowen,Youxiezhaowen,False
SYM_06424,有血舌黯,SYM,Youxueshean,Youxueshean,False
SYM_06425,木痛,SYM,Mutong,Mutong,False
SYM_06426,机窍,SYM,Jiqiao,Jiqiao,False
SYM_06427,杂食瘀实不消,SYM,Zashiyushibuxiao,Zashiyushibuxiao,False
SYM_06428,条索状红肿,SYM,Tiaosuozhuanghongzhong,Tiaosuozhuanghongzhong,False
SYM_06429,根白不肿,SYM,Genbaibuzhong,Genbaibuzhong,False
SYM_06430,根盘红晕显着,SYM,Genpanhongyunxianzhe,Genpanhongyunxianzhe,False
SYM_06431,根脚收束,SYM,Genjiaoshoushu,Genjiaoshoushu,False
SYM_06432,梗阻感,SYM,Gengzugan,Gengzugan,False
SYM_06433,梦多怪异,SYM,Mengduoguaiyi,Mengduoguaiyi,False
SYM_06434,模糊,SYM,Mohu,Mohu,False
SYM_06435,横痃质坚韧,SYM,Hengxuanzhijianren,Hengxuanzhijianren,False
SYM_06436,次多量少,SYM,Ciduoliangshao,Ciduoliangshao,False
SYM_06437,欲小便而不得出,SYM,Yuxiaobianerbudechu,Yuxiaobianerbudechu,False
SYM_06438,欲闭,SYM,Yubi,Yubi,False
SYM_06439,欹侧欲倒,SYM,Yiceyudao,Yiceyudao,False
SYM_06440,步履无力,SYM,Bulvwuli,Bulvwuli,False
SYM_06441,步履沉重,SYM,Bulvchenzhong,Bulvchenzhong,False
SYM_06442,殒胎附滞胞中,SYM,Yuntaifuzhibaozhong,Yuntaifuzhibaozhong,False
SYM_06443,每夜定时啼哭,SYM,Meiyedingshitiku,Meiyedingshitiku,False
SYM_06444,毙,SYM,Bi,Bi,False
SYM_06445,毛发干枯,SYM,Maofaganku,Maofaganku,False
SYM_06446,毛发稀疏,SYM,Maofaxishu,Maofaxishu,False
SYM_06447,毛悴色夭,SYM,Maocuiseyao,Maocuiseyao,False
SYM_06448,气不交通,SYM,Qibujiaotong,Qibujiaotong,False
SYM_06449,气不得续,SYM,Qibudexu,Qibudexu,False
SYM_06450,气促昏倒,SYM,Qicuhundao,Qicuhundao,False
SYM_06451,气促自汗,SYM,Qicuzihan,Qicuzihan,False
SYM_06452,气冲脘痛,SYM,Qichongwantong,Qichongwantong,False
SYM_06453,气味秽臭,SYM,Qiweihuichou,Qiweihuichou,False
SYM_06454,气味酸臭,SYM,Qiweisuanchou,Qiweisuanchou,False
SYM_06455,气喘动则加重,SYM,Qichuandongzejiazhong,Qichuandongzejiazhong,False
SYM_06456,气喘动则加重气不得,SYM,Qichuandongzejiazhongqibude,Qichuandongzejiazhongqibude,False
SYM_06457,气壅不利,SYM,Qiyongbuli,Qiyongbuli,False
SYM_06458,气弱,SYM,Qiruo,Qiruo,False
SYM_06459,气微欲绝,SYM,Qiweiyujue,Qiweiyujue,False
SYM_06460,气怯声低,SYM,Qiqieshengdi,Qiqieshengdi,False
SYM_06461,气息低促,SYM,Qixidicu,Qixidicu,False
SYM_06462,气息短促,SYM,Qixiduancu,Qixiduancu,False
SYM_06463,气滞血郁,SYM,Qizhixueyu,Qizhixueyu,False
SYM_06464,气短喘促,SYM,Qiduanchuancu,Qiduanchuancu,False
SYM_06465,气秽,SYM,Qihui,Qihui,False
SYM_06466,气粗息涌,SYM,Qicuxiyong,Qicuxiyong,False
SYM_06467,气血不足,SYM,Qixuebuzu,Qixuebuzu,False
SYM_06468,气血亏虚,SYM,Qixuekuixu,Qixuekuixu,False
SYM_06469,气血瘀阻,SYM,Qixueyuzu,Qixueyuzu,False
SYM_06470,气衰言微,SYM,Qishuaiyanwei,Qishuaiyanwei,False
SYM_06471,气逆欲呕,SYM,Qiniyuou,Qiniyuou,False
SYM_06472,气逆而吐,SYM,Qiniertu,Qiniertu,False
SYM_06473,气高而短,SYM,Qigaoerduan,Qigaoerduan,False
SYM_06474,水下复泄,SYM,Shuixiafuxie,Shuixiafuxie,False
SYM_06475,水肿加重,SYM,Shuizhongjiazhong,Shuizhongjiazhong,False
SYM_06476,水肿势剧,SYM,Shuizhongshiju,Shuizhongshiju,False
SYM_06477,水肿延久不退,SYM,Shuizhongyanjiubutui,Shuizhongyanjiubutui,False
SYM_06478,水臌,SYM,Shuigu,Shuigu,False
SYM_06479,水血散入四肢,SYM,Shuixuesanrusizhi,Shuixuesanrusizhi,False
SYM_06480,水谷不消,SYM,Shuigubuxiao,Shuigubuxiao,False
SYM_06481,汗出不止气短喘渴,SYM,Hanchubuzhiqiduanchuanke,Hanchubuzhiqiduanchuanke,False
SYM_06482,汗出多者,SYM,Hanchuduozhe,Hanchuduozhe,False
SYM_06483,汗出气短,SYM,Hanchuqiduan,Hanchuqiduan,False
SYM_06484,汗出溺短,SYM,Hanchuniduan,Hanchuniduan,False
SYM_06485,汗出过多,SYM,Hanchuguoduo,Hanchuguoduo,False
SYM_06486,汗出遍身,SYM,Hanchubianshen,Hanchubianshen,False
SYM_06487,汗喘,SYM,Hanchuan,Hanchuan,False
SYM_06488,汗少,SYM,Hanshao,Hanshao,False
SYM_06489,沉默痴呆,SYM,Chenmochidai,Chenmochidai,False
SYM_06490,泄利后重,SYM,Xielihouzhong,Xielihouzhong,False
SYM_06491,泄而困倦不便,SYM,Xieerkunjuanbubian,Xieerkunjuanbubian,False
SYM_06492,泄而大渴,SYM,Xieerdake,Xieerdake,False
SYM_06493,泛吐清水,SYM,Fantuqingshui,Fantuqingshui,False
SYM_06494,泛恶易呕,SYM,Faneyiou,Faneyiou,False
SYM_06495,注漏睛脓出之证,SYM,Zhuloujingnongchuzhizheng,Zhuloujingnongchuzhizheng,False
SYM_06496,泪出如汤,SYM,Leichuru Tang,Leichuru Tang,False
SYM_06497,泪热眵多,SYM,Leirechiduo,Leirechiduo,False
SYM_06498,泪窍开口在眦角,SYM,Leiqiaokaikouzaizijiao,Leiqiaokaikouzaizijiao,False
SYM_06499,泻一阵,SYM,Xieyizhen,Xieyizhen,False
SYM_06500,泻出如水样,SYM,Xiechurushuiyang,Xiechurushuiyang,False
SYM_06501,泻利溺白,SYM,Xielinibai,Xielinibai,False
SYM_06502,泻后痛止,SYM,Xiehoutongzhi,Xiehoutongzhi,False
SYM_06503,泻多黄水,SYM,Xieduohuangshui,Xieduohuangshui,False
SYM_06504,泻有发热,SYM,Xieyoufare,Xieyoufare,False
SYM_06505,泻黄,SYM,Xiehuang,Xiehuang,False
SYM_06506,津伤口渴,SYM,Jinshangkouke,Jinshangkouke,False
SYM_06507,津液枯燥,SYM,Jinyekuzao,Jinyekuzao,False
SYM_06508,津液耗伤,SYM,Jinyehaoshang,Jinyehaoshang,False
SYM_06509,津黄水,SYM,Jinhuangshui,Jinhuangshui,False
SYM_06510,活动性减小,SYM,Huodongxingjianxiao,Huodongxingjianxiao,False
SYM_06511,流水作痛,SYM,Liushuizuotong,Liushuizuotong,False
SYM_06512,流浊涕,SYM,Liuzhuoti,Liuzhuoti,False
SYM_06513,流清涎,SYM,Liuqingxian,Liuqingxian,False
SYM_06514,流脓不畅,SYM,Liunongbuchang,Liunongbuchang,False
SYM_06515,流脓水,SYM,Liunongshui,Liunongshui,False
SYM_06516,流脓汁或清涎,SYM,Liunongzhihuoqingxian,Liunongzhihuoqingxian,False
SYM_06517,流脓稀薄,SYM,Liunongxibo,Liunongxibo,False
SYM_06518,流黄色脂水,SYM,Liuhuangsezhishui,Liuhuangsezhishui,False
SYM_06519,浅色斑,SYM,Qianseban,Qianseban,False
SYM_06520,浅表糜烂,SYM,Qianbiaomilan,Qianbiaomilan,False
SYM_06521,浅静脉扩张,SYM,Qianjingmaikuozhang,Qianjingmaikuozhang,False
SYM_06522,浊涕,SYM,Zhuoti,Zhuoti,False
SYM_06523,浊痰俱退,SYM,Zhuotanjutui,Zhuotanjutui,False
SYM_06524,浮肿胀满,SYM,Fuzhongzhangman,Fuzhongzhangman,False
SYM_06525,浸淫成片,SYM,Jinyinchengpian,Jinyinchengpian,False
SYM_06526,浸淫成疮,SYM,Jinyinchengchuang,Jinyinchengchuang,False
SYM_06527,浸渍睑眦,SYM,Jinzijianzi,Jinzijianzi,False
SYM_06528,消失,SYM,Xiaoshi,Xiaoshi,False
SYM_06529,涎出于口,SYM,Xianchuyukou,Xianchuyukou,False
SYM_06530,涎多黏稠,SYM,Xianduonianchou,Xianduonianchou,False
SYM_06531,涕白而粘,SYM,Tibaierzhan,Tibaierzhan,False
SYM_06532,润脉滑或细涩,SYM,Runmaihuahuoxise,Runmaihuahuoxise,False
SYM_06533,涩痒间作,SYM,Seyangjianzuo,Seyangjianzuo,False
SYM_06534,涩痛不利,SYM,Setongbuli,Setongbuli,False
SYM_06535,液少皮皱,SYM,Yeshaopizhou,Yeshaopizhou,False
SYM_06536,液郁化痰,SYM,Yeyuhuatan,Yeyuhuatan,False
SYM_06537,淋出为脂,SYM,Linchuweizhi,Linchuweizhi,False
SYM_06538,淋沥不尽,SYM,Linlibujin,Linlibujin,False
SYM_06539,淋沥不断,SYM,Linlibuduan,Linlibuduan,False
SYM_06540,淋沥不止,SYM,Linlibuzhi,Linlibuzhi,False
SYM_06541,淋漓涩痛,SYM,Linlisetong,Linlisetong,False
SYM_06542,淌清涎,SYM,Tangqingxian,Tangqingxian,False
SYM_06543,淡暗,SYM,Danan,Danan,False
SYM_06544,淡红斑,SYM,Danhongban,Danhongban,False
SYM_06545,淡黑,SYM,Danhei,Danhei,False
SYM_06546,淡黯,SYM,Danan,Danan,False
SYM_06547,深度昏迷,SYM,Shenduhunmi,Shenduhunmi,False
SYM_06548,混杂黏液,SYM,Hunzanianye,Hunzanianye,False
SYM_06549,混浊如脂膏,SYM,Hunzhuoruzhi Gao,Hunzhuoruzhi Gao,False
SYM_06550,清窍不利,SYM,Qingqiaobuli,Qingqiaobuli,False
SYM_06551,渐大如盅,SYM,Jiandaruzhong,Jiandaruzhong,False
SYM_06552,渐次肿坚,SYM,Jiancizhongjian,Jiancizhongjian,False
SYM_06553,渐渐失明,SYM,Jianjianshiming,Jianjianshiming,False
SYM_06554,渗出黄色脂水,SYM,Shenchuhuangsezhishui,Shenchuhuangsezhishui,False
SYM_06555,渴不多饮,SYM,Kebuduo Yin,Kebuduo Yin,False
SYM_06556,渴喜热饮,SYM,Kexire Yin,Kexire Yin,False
SYM_06557,渴欲饮水,SYM,Keyuyinshui,Keyuyinshui,False
SYM_06558,湿泻者,SYM,Shixiezhe,Shixiezhe,False
SYM_06559,湿痰多胸闷,SYM,Shitanduoxiongmen,Shitanduoxiongmen,False
SYM_06560,湿邪中阻,SYM,Shixiezhongzu,Shixiezhongzu,False
SYM_06561,溃口流脓,SYM,Kuikouliunong,Kuikouliunong,False
SYM_06562,溃后渗流滋水,SYM,Kuihoushenliuzishui,Kuihoushenliuzishui,False
SYM_06563,溃后脓出,SYM,Kuihounongchu,Kuihounongchu,False
SYM_06564,溃后难敛,SYM,Kuihounanlian,Kuihounanlian,False
SYM_06565,溃烂皮脱,SYM,Kuilanpituo,Kuilanpituo,False
SYM_06566,溃疡较深,SYM,Kuiyangjiaoshen,Kuiyangjiaoshen,False
SYM_06567,溃而不敛,SYM,Kuierbulian,Kuierbulian,False
SYM_06568,溏薄,SYM,Tangbao,Tangbao,False
SYM_06569,溲黄便结,SYM,Souhuangbianjie,Souhuangbianjie,False
SYM_06570,溺涩,SYM,Nise,Nise,False
SYM_06571,溺短赤涩,SYM,Niduanchise,Niduanchise,False
SYM_06572,溺色黄赤,SYM,Nisehuangchi,Nisehuangchi,False
SYM_06573,溺血疼痛,SYM,Nixuetengtong,Nixuetengtong,False
SYM_06574,滋流黄水,SYM,Ziliuhuangshui,Ziliuhuangshui,False
SYM_06575,滑尺脉弱,SYM,Huachimairuo,Huachimairuo,False
SYM_06576,滑精,SYM,Huajing,Huajing,False
SYM_06577,滑翳水银珠子样,SYM,Huayishuiyinzhuziyang,Huayishuiyinzhuziyang,False
SYM_06578,满口斑烂,SYM,Mankoubanlan,Mankoubanlan,False
SYM_06579,满口有疮臭烂落下牙齿,SYM,Mankouyouchuangchoulanlaxiayachi,Mankouyouchuangchoulanlaxiayachi,False
SYM_06580,满口烂斑,SYM,Mankoulanban,Mankoulanban,False
SYM_06581,满口糜烂,SYM,Mankoumilan,Mankoumilan,False
SYM_06582,满喉少有红点,SYM,Manhoushaoyouhongdian,Manhoushaoyouhongdian,False
SYM_06583,满闷不舒,SYM,Manmenbushu,Manmenbushu,False
SYM_06584,滴水难进,SYM,Dishuinanjin,Dishuinanjin,False
SYM_06585,滴血,SYM,Dixue,Dixue,False
SYM_06586,漏斗胸,SYM,Loudouxiong,Loudouxiong,False
SYM_06587,漏睛脓出睑眦间,SYM,Loujingnongchujianzijian,Loujingnongchujianzijian,False
SYM_06588,漫延中下,SYM,Manyanzhongxia,Manyanzhongxia,False
SYM_06589,漫肿坚硬,SYM,Manzhongjianying,Manzhongjianying,False
SYM_06590,潮湿,SYM,Chaoshi,Chaoshi,False
SYM_06591,潮热便结,SYM,Chaorebianjie,Chaorebianjie,False
SYM_06592,澄澈清冷,SYM,Chengcheqingleng,Chengcheqingleng,False
SYM_06593,澳黄,SYM,Aohuang,Aohuang,False
SYM_06594,灰指趾甲,SYM,Huizhizhijia,Huizhizhijia,False
SYM_06595,灰白色鳞屑的斑片,SYM,Huibaiselinxiedebanpian,Huibaiselinxiedebanpian,False
SYM_06596,灼热干痛,SYM,Zhuoregantong,Zhuoregantong,False
SYM_06597,点滴而急痛,SYM,Diandierjitong,Diandierjitong,False
SYM_06598,烂通尿道,SYM,Lantongniaodao,Lantongniaodao,False
SYM_06599,烘热,SYM,Hongre,Hongre,False
SYM_06600,烦乱,SYM,Fanluan,Fanluan,False
SYM_06601,烦心甚,SYM,Fanxinshen,Fanxinshen,False
SYM_06602,烦热难眠,SYM,Fanrenanmian,Fanrenanmian,False
SYM_06603,烦燥,SYM,Fanzao,Fanzao,False
SYM_06604,烦燥饮冷,SYM,Fanzaoyinleng,Fanzaoyinleng,False
SYM_06605,烦躁多啼,SYM,Fanzaoduoti,Fanzaoduoti,False
SYM_06606,烦闷急躁,SYM,Fanmenjizao,Fanmenjizao,False
SYM_06607,烦闷抑郁,SYM,Fanmenyiyu,Fanmenyiyu,False
SYM_06608,烦闷热壅,SYM,Fanmenreyong,Fanmenreyong,False
SYM_06609,热不甚,SYM,Rebushen,Rebushen,False
SYM_06610,热不解,SYM,Rebujie,Rebujie,False
SYM_06611,热作,SYM,Rezuo,Rezuo,False
SYM_06612,热微痛,SYM,Reweitong,Reweitong,False
SYM_06613,热渴不已,SYM,Rekebuyi,Rekebuyi,False
SYM_06614,热灼心包,SYM,Rezhuoxinbao,Rezhuoxinbao,False
SYM_06615,热痛明显,SYM,Retongmingxian,Retongmingxian,False
SYM_06616,热而喘嗽,SYM,Reerchuansou,Reerchuansou,False
SYM_06617,热聚心胸而多呕,SYM,Rejuxinxiongerduoou,Rejuxinxiongerduoou,False
SYM_06618,热遂不退,SYM,Resuibutui,Resuibutui,False
SYM_06619,然恍惚惊悸惑乱怔忡癫狂,SYM,Ranhuanghujingjihuoluanzhengchongdiankuang,Ranhuanghujingjihuoluanzhengchongdiankuang,False
SYM_06620,燎浆,SYM,Liaojiang,Liaojiang,False
SYM_06621,燥后余疾,SYM,Zaohouyuji,Zaohouyuji,False
SYM_06622,燥渴烦急,SYM,Zaokefanji,Zaokefanji,False
SYM_06623,燥渴烦急粪带青,SYM,Zaokefanjifendaiqing,Zaokefanjifendaiqing,False
SYM_06624,燥结,SYM,Zaojie,Zaojie,False
SYM_06625,爪甲无华,SYM,Zhaojiawuhua,Zhaojiawuhua,False
SYM_06626,爪甲皆青,SYM,Zhaojiajieqing,Zhaojiajieqing,False
SYM_06627,爪甲青,SYM,Zhaojiaqing,Zhaojiaqing,False
SYM_06628,爱吃泥土,SYM,Aichinitu,Aichinitu,False
SYM_06629,爱处暗地,SYM,Aichuandi,Aichuandi,False
SYM_06630,牙体被蛀蚀,SYM,Yatibeizhushi,Yatibeizhushi,False
SYM_06631,牙关微紧,SYM,Yaguanweijin,Yaguanweijin,False
SYM_06632,牙关紧急不能言,SYM,Yaguanjinjibunengyan,Yaguanjinjibunengyan,False
SYM_06633,牙枯脱落,SYM,Yakutuoluo,Yakutuoluo,False
SYM_06634,牙枯落,SYM,Yakuluo,Yakuluo,False
SYM_06635,牙疳诸恶疮,SYM,Yaganzhuechuang,Yaganzhuechuang,False
SYM_06636,牙痈胃热肿牙床,SYM,Yayongweirezhongyachuang,Yayongweirezhongyachuang,False
SYM_06637,牙痛踵痛,SYM,Yatongzhongtong,Yatongzhongtong,False
SYM_06638,牙紧口噤,SYM,Yajinkoujin,Yajinkoujin,False
SYM_06639,牙齿动摇疼痛,SYM,Yachidongyaotengtong,Yachidongyaotengtong,False
SYM_06640,牙齿痛甚,SYM,Yachitongshen,Yachitongshen,False
SYM_06641,牙龈生疮,SYM,Yayinshengchuang,Yayinshengchuang,False
SYM_06642,牙龈红肿,SYM,Yayinhongzhong,Yayinhongzhong,False
SYM_06643,牙龈齿缝出血,SYM,Yayinchifengchuxie,Yayinchifengchuxie,False
SYM_06644,牛皮癣,SYM,Niupixuan,Niupixuan,False
SYM_06645,牢涩,SYM,Laose,Laose,False
SYM_06646,牵引少腹不适,SYM,Qianyinshaofubushi,Qianyinshaofubushi,False
SYM_06647,牵引耳痛,SYM,Qianyinertong,Qianyinertong,False
SYM_06648,犯肺,SYM,Fanfei,Fanfei,False
SYM_06649,状如惊痫,SYM,Zhuangrujingxian,Zhuangrujingxian,False
SYM_06650,状如镜面,SYM,Zhuangrujingmian,Zhuangrujingmian,False
SYM_06651,狂躁,SYM,Kuangzao,Kuangzao,False
SYM_06652,独语不休,SYM,Duyubuxiu,Duyubuxiu,False
SYM_06653,独语书空,SYM,Duyushukong,Duyushukong,False
SYM_06654,猝仆者,SYM,Cupuzhe,Cupuzhe,False
SYM_06655,猝倒,SYM,Cudao,Cudao,False
SYM_06656,猝然昏倒,SYM,Curanhundao,Curanhundao,False
SYM_06657,玻璃体有尘状或点状混浊,SYM,Bolitiyouchenzhuanghuodianzhuanghunzhuo,Bolitiyouchenzhuanghuodianzhuanghunzhuo,False
SYM_06658,玻璃体混浊,SYM,Bolitihunzhuo,Bolitihunzhuo,False
SYM_06659,珠痛拒按,SYM,Zhutongjuan,Zhutongjuan,False
SYM_06660,甚则割痛,SYM,Shenzegetong,Shenzegetong,False
SYM_06661,甚则唇腮俱作浮肿,SYM,Shenzechunsaijuzuofuzhong,Shenzechunsaijuzuofuzhong,False
SYM_06662,甚则唇腮俱浮肿,SYM,Shenzechunsaijufuzhong,Shenzechunsaijufuzhong,False
SYM_06663,甚或嵌顿,SYM,Shenhuoqiandun,Shenhuoqiandun,False
SYM_06664,甚者则悸,SYM,Shenzhezeji,Shenzhezeji,False
SYM_06665,甚者火炎于上,SYM,Shenzhehuoyanyushang,Shenzhehuoyanyushang,False
SYM_06666,生于腹,SYM,Shengyufu,Shengyufu,False
SYM_06667,生殖器疱疹,SYM,Shengzhiqipaozhen,Shengzhiqipaozhen,False
SYM_06668,生津脘腹胀,SYM,Shengjinwanfuzhang,Shengjinwanfuzhang,False
SYM_06669,生长缓慢,SYM,Shengzhanghuanman,Shengzhanghuanman,False
SYM_06670,畏光羞明,SYM,Weiguangxiuming,Weiguangxiuming,False
SYM_06671,畏冷,SYM,Weileng,Weileng,False
SYM_06672,畏寒肢肿,SYM,Weihanzhizhong,Weihanzhizhong,False
SYM_06673,畏寒腹痛,SYM,Weihanfutong,Weihanfutong,False
SYM_06674,畏风多涕,SYM,Weifengduoti,Weifengduoti,False
SYM_06675,畏风易汗,SYM,Weifengyihan,Weifengyihan,False
SYM_06676,略青,SYM,Lveqing,Lveqing,False
SYM_06677,疣状肿物,SYM,Youzhuangzhongwu,Youzhuangzhongwu,False
SYM_06678,疮口渐大,SYM,Chuangkoujianda,Chuangkoujianda,False
SYM_06679,疮口经久不愈,SYM,Chuangkoujingjiubuyu,Chuangkoujingjiubuyu,False
SYM_06680,疮口胬肉高突,SYM,Chuangkounurougaotu,Chuangkounurougaotu,False
SYM_06681,疮口腐肉已尽,SYM,Chuangkoufurouyijin,Chuangkoufurouyijin,False
SYM_06682,疮周红肿疼痛,SYM,Chuangzhouhongzhongtengtong,Chuangzhouhongzhongtengtong,False
SYM_06683,疮少而大,SYM,Chuangshaoerda,Chuangshaoerda,False
SYM_06684,疮必塌陷,SYM,Chuangbitaxian,Chuangbitaxian,False
SYM_06685,疮面新肉不生,SYM,Chuangmianxinroubusheng,Chuangmianxinroubusheng,False
SYM_06686,疮面淡润,SYM,Chuangmiandanrun,Chuangmiandanrun,False
SYM_06687,疮面腐烂,SYM,Chuangmianfulan,Chuangmianfulan,False
SYM_06688,疮顶现黄白色脓点,SYM,Chuangdingxianhuangbaisenongdian,Chuangdingxianhuangbaisenongdian,False
SYM_06689,疱浆混浊紫黯,SYM,Paojianghunzhuozian,Paojianghunzhuozian,False
SYM_06690,疱液混浊,SYM,Paoyehunzhuo,Paoyehunzhuo,False
SYM_06691,疱疹发于阴部,SYM,Paozhenfayuyinbu,Paozhenfayuyinbu,False
SYM_06692,疱疹壮热,SYM,Paozhenzhuangre,Paozhenzhuangre,False
SYM_06693,疱破毒水津烂不臭,SYM,Paopodushuijinlanbuchou,Paopodushuijinlanbuchou,False
SYM_06694,疳疮色呈紫红,SYM,Ganchuangsechengzihong,Ganchuangsechengzihong,False
SYM_06695,疹点密布,SYM,Zhendianmibu,Zhendianmibu,False
SYM_06696,疹稀色淡,SYM,Zhenxisedan,Zhenxisedan,False
SYM_06697,疹色紫黯,SYM,Zhensezian,Zhensezian,False
SYM_06698,疹色红润,SYM,Zhensehongrun,Zhensehongrun,False
SYM_06699,疹风疮,SYM,Zhenfengchuang,Zhenfengchuang,False
SYM_06700,疼呕清涎,SYM,Tengouqingxian,Tengouqingxian,False
SYM_06701,疼痛剧烈,SYM,Tengtongjulie,Tengtongjulie,False
SYM_06702,疼痛加剧,SYM,Tengtongjiaju,Tengtongjiaju,False
SYM_06703,疼痛哽咽,SYM,Tengtonggengye,Tengtonggengye,False
SYM_06704,疼痛拒食,SYM,Tengtongjushi,Tengtongjushi,False
SYM_06705,病久不复,SYM,Bingjiubufu,Bingjiubufu,False
SYM_06706,病情经久不愈或反复发作,SYM,Bingqingjingjiubuyuhuofanfufazuo,Bingqingjingjiubuyuhuofanfufazuo,False
SYM_06707,病胸胁支满,SYM,Bingxiongxiezhiman,Bingxiongxiezhiman,False
SYM_06708,痈肿突起,SYM,Yongzhongtuqi,Yongzhongtuqi,False
SYM_06709,痈脓已溃,SYM,Yongnongyikui,Yongnongyikui,False
SYM_06710,痈脓溃后,SYM,Yongnongkuihou,Yongnongkuihou,False
SYM_06711,痒兼痛,SYM,Yangjiantong,Yangjiantong,False
SYM_06712,痒多痛少,SYM,Yangduotongshao,Yangduotongshao,False
SYM_06713,痒如虫行,SYM,Yangruchongxing,Yangruchongxing,False
SYM_06714,痒痛作肿,SYM,Yangtongzuozhong,Yangtongzuozhong,False
SYM_06715,痒痛注闷,SYM,Yangtongzhumen,Yangtongzhumen,False
SYM_06716,痒而不痛,SYM,Yangerbutong,Yangerbutong,False
SYM_06717,痔核脱出,SYM,Zhihetuochu,Zhihetuochu,False
SYM_06718,痔核脱出嵌顿,SYM,Zhihetuochuqiandun,Zhihetuochuqiandun,False
SYM_06719,痔血,SYM,Zhixue,Zhixue,False
SYM_06720,痘疹形大,SYM,Douzhenxingda,Douzhenxingda,False
SYM_06721,痛一阵,SYM,Tongyizhen,Tongyizhen,False
SYM_06722,痛不可着地,SYM,Tongbukezhedi,Tongbukezhedi,False
SYM_06723,痛位不定,SYM,Tongweibuding,Tongweibuding,False
SYM_06724,痛如火烙,SYM,Tongruhuolao,Tongruhuolao,False
SYM_06725,痛如针刺,SYM,Tongruzhenci,Tongruzhenci,False
SYM_06726,痛引耳窍,SYM,Tongyinerqiao,Tongyinerqiao,False
