node_id,x,y
PRE_02591,-0.4396219345249947,0.2425352519197843
HER_02272,-0.5023139218186108,0.3298275058465963
HER_01895,-0.34286942654109054,0.042142453786359085
HER_01963,-0.2822634389225379,0.04470729931950028
EFF_01267,-0.31765422658747294,0.08398142534048483
CAU_00181,-0.2012788554831832,0.44759277006862463
SYM_03647,-0.1521775684811076,0.1738191059936999
HER_01901,-0.34379471279993207,0.11048818501063676
EFF_01337,-0.3181040291479585,0.20572740878469625
EFF_01357,-0.3757328474812621,0.27662374949851437
HER_02223,-0.3081365663904373,0.34392917247229116
HER_02104,-0.34362531953739184,0.23360256735811147
HER_02064,-0.18718835380088567,0.19748813420308667
EFF_01377,-0.3505006191131731,-0.09858106043473883
PRE_02887,-0.48132923290511787,-0.08949395536564692
HER_01995,-0.3079270063646241,-0.0995761234628764
HER_02000,-0.6247586315402962,-0.0974897094882939
HER_02074,-0.4261621552633312,-0.4372511576537333
PRE_02516,-0.2779656330094871,0.08292095650124981
EFF_01266,-0.3448701742795515,0.0624897171528871
SYM_04507,-0.5161201378501727,-0.02132157329491364
EFF_01255,-0.32849573137404287,0.04784963993603205
EFF_01254,-0.3152037069180677,0.050691079066603736
EFF_01363,-0.4197046829933896,-0.01927379878616907
PRE_02676,-0.3979715280635836,-0.11306544209923435
EFF_01391,-0.3357897490017019,-0.08930180073671021
PRE_02606,-0.2884968113875555,0.11973886987770023
HER_01887,-0.23078723433019124,-0.012329693826276031
HER_02019,-0.27764618486580084,0.17754613650201997
HER_01916,-0.23325408653961047,0.04328798302512068
HER_02083,-0.3785702852297064,0.1771004319895902
HER_01987,-0.2579769628696462,-0.014670701505742992
HER_01931,-0.28574631093093233,0.07508432867203375
SYM_03444,-0.1877563271168168,0.0701669125083016
EFF_01253,-0.35108903895674365,0.047777995339378244
HER_01952,-0.37132991603613275,-0.08213355355737888
HER_01980,-0.33590808866354993,0.15552173513206682
CAU_00012,0.14626853980804677,0.0506112524872283
SYM_04079,-0.19663642307539958,0.15908741902771473
PRE_02491,-0.2884524540910296,0.10168945000657202
HER_02070,-0.430100069710305,0.13327376672102165
HER_01946,-0.2925496498581831,-0.01975338368364043
HER_01894,-0.2451082780863735,0.022550919158373508
HER_01939,-0.24706285303451472,0.007978917616569967
EFF_01264,-0.36143382606496177,0.04804461779609493
EFF_01280,-0.35163525040882043,0.059596967678061594
HER_02115,-0.22027526476363748,0.11061154445605532
HER_02096,-0.22964850691499822,0.12497879729794026
HER_01875,-0.3169503439086573,-0.0174466554700789
HER_01975,-0.21755676696354362,0.011000966911972606
HER_01932,-0.19729496419889353,0.05030420206538829
HER_01927,-0.24808124647663318,0.05174411384188806
HER_02095,-0.3840054402228141,0.2350363515875032
HER_01989,-0.23213868192749929,0.06761566837642863
HER_02026,-0.3690498834577125,0.1579924027704271
EFF_01279,-0.305442754792465,-0.01232052006562689
HER_02235,-0.45535914666475774,0.18545139023095542
HER_02036,-0.39773186102821084,0.0019413103487386511
HER_02069,-0.48105265297334765,0.11511549266145459
HER_02139,-0.40121505767971255,0.05583383320635036
HER_02003,-0.3692597941889679,0.15203629321617493
HER_02205,-0.6191522009810106,0.108318456050501
SYM_03692,-0.42407686502990877,0.05377899722460798
EFF_01259,-0.3243538389008394,0.06939415558522026
HER_01970,-0.2862452869355711,0.12215598419830216
HER_02121,-0.502197232503487,0.11462036764514043
EFF_01335,-0.36447072690920446,0.09229429550791951
PRE_02483,-0.38243094676729794,0.0342927404202564
HER_02010,-0.45903709959401584,-0.017797995114344024
HER_01920,-0.26471606397537706,0.004779786365685377
PRE_02656,-0.4147145567191321,0.1934006803635032
PRE_02502,-0.30433854217181144,0.1083793739451122
HER_02117,-0.29027571715575456,0.393833086295791
PRE_02550,-0.3385486443236474,-0.04148250854535973
EFF_01256,-0.36384906461279554,0.05659592308813688
HER_01984,-0.49643738867863246,0.03564197144985404
HER_02029,-0.4958514479897751,0.20262645987063488
PRE_02563,-0.3512215400034924,-0.013936419949512346
HER_01902,-0.30089415609697034,0.004578969093752958
EFF_01322,-0.3679086050899537,0.0831310875859533
EFF_01265,-0.2946165440376392,0.08238976789643443
HER_01925,-0.3005003489509598,0.062350938339965925
HER_02138,-0.6120571908968795,0.04871275671665886
HER_01944,-0.3263976808527352,0.07337047952067975
EFF_01314,-0.3281426039388313,0.1863866890963503
HER_02124,-0.41152058585346535,0.45303138989821967
PRE_02553,-0.48229624192634407,-0.0068933466998921744
HER_01909,-0.2650258122097381,0.03978655361834493
HER_01918,-0.23007687385677572,0.011131520460157775
HER_01968,-0.21949159430387524,0.031478086719613746
PRE_02486,-0.1617901664283235,-0.02488116654628497
HER_01935,-0.21958557494975148,-0.045672503372693254
PRE_02663,-0.3514919993726065,-0.038494567488765674
PRE_02480,-0.2994685207051157,0.014706479785782331
HER_02050,-0.4938984301886874,-0.2493168784045176
HER_01889,-0.25129531706720937,0.060145807337237664
